"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","options_container","image_label","small_image_label","thumbnail_label","msrp_enabled","msrp_display_actual_price_type","ingredients","temperature","amount_of_water","time","nice_flowery_sentence","brewing","status","visibility","tax_class_id","price","special_price","weight","minimal_price","msrp","gift_wrapping_price","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","page_layout","gift_message_available","gift_wrapping_available","is_recurring","custom_design","country_of_manufacture","is_new","is_featured","is_best_selling","is_promotion"
"admin","base","Default","simple","5,6,7,23,56,61,67,78,84,88,90,93,95","GOUR0069-02","0","Roman Chamomile (100 gr)","","","","","","","roman-chamomile","roman-chamomile-2317.html","Block after Info Column","","","","Use config","Use config","Dried yellow chamomile flowers.","100乎C","2g for 200ml","6-8 mins","Cultivated in the Nile Delta, where the world's best chamomile can be found. A remedy to ease a busy mind. ","","Enabled","Not Visible Individually","Taxable Goods","16.0000","","110.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Roman Chamomile (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,23,56,61,67,78,84,88,90,93,95","GOUR0069-04","56","Roman Chamomile (200 gr) -10% Off","","","","","","","roman-chamomile","roman-chamomile-2320.html","Block after Info Column","/","/","/","Use config","Use config","Dried yellow chamomile flowers.","100乎C","2g for 200ml","6-8 mins","Cultivated in the Nile Delta, where the world's best chamomile can be found. A remedy to ease a busy mind. ","","Enabled","Not Visible Individually","Taxable Goods","28.8000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:22","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Roman Chamomile (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,23,56,61,67,78,84,88,90,93,95","GOUR0069-03","0","Roman Chamomile (50 gr)","","","","","","","roman-chamomile","roman-chamomile-2318.html","Block after Info Column","","","","Use config","Use config","Dried yellow chamomile flowers.","100乎C","2g for 200ml","6-8 mins","Cultivated in the Nile Delta, where the world's best chamomile can be found. A remedy to ease a busy mind. ","","Enabled","Not Visible Individually","Taxable Goods","8.0000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Roman Chamomile (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,23,56,61,67,78,84,88,90,93,95","GOUR0069","0","Roman Chamomile Herb Tea","","","","","","","roman-chamomile","roman-chamomile-2319.html","Block after Info Column","","","","","","Dried yellow chamomile flowers.","100乎C","2g for 200ml","6-8 mins","Cultivated in the Nile Delta, where the world's best chamomile can be found. A remedy to ease a busy mind. ","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Roman Chamomile Herb Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0076","0","Rooibos Velvet Tea","","","","","","","rooibos-velvet-tea","rooibos-velvet-tea.html","Block after Info Column","","","","","","Organic South African Rooibos","70-80乎C","2g for 200ml","6-8 mins","Naturally caffeine-free, Rooibos is also known as 'Red Tea"" that originates from South Africa's fynbos. With growing popularity for its protective antioxidants and low tannin levels, it is becoming a favourite among health-conscious consumers for its pron","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Rooibos Velvet Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0076-02","0","Rooibos Velvet Tea (100 gr)","","","","","","","rooibos-velvet-tea","rooibos-velvet-tea-179.html","Block after Info Column","","","","Use config","Use config","Rooibos blend with pistachios, almonds, apples and raisins.","70-80乎C","2g for 200ml","6-8 mins","Rich, fruity, chunky all at the same time. Everything you can ask for in a dessert. Naturally caffeine-free. ","","Enabled","Not Visible Individually","Taxable Goods","18.0000","14.4000","110.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Rooibos Velvet Tea (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0076-03","0","Rooibos Velvet Tea (200 gr)","","","","","","","rooibos-velvet-tea","rooibos-velvet-tea-401.html","Block after Info Column","/","/","/","Use config","Use config","Rooibos blend with pistachios, almonds, apples and raisins.","70-80乎C","2g for 200ml","6-8 mins","Rich, fruity, chunky all at the same time. Everything you can ask for in a dessert. Naturally caffeine-free. ","","Enabled","Not Visible Individually","Taxable Goods","32.4000","25.9200","220.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:29","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Rooibos Velvet Tea (200 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0076-01","0","Rooibos Velvet Tea (50 gr)","","","","","","","rooibos-velvet-tea","rooibos-velvet-tea-427.html","Block after Info Column","/","/","/","Use config","Use config","Rooibos blend with pistachios, almonds, apples and raisins.","70-80乎C","2g for 200ml","6-8 mins","Rich, fruity, chunky all at the same time. Everything you can ask for in a dessert. Naturally caffeine-free. ","","Enabled","Not Visible Individually","Taxable Goods","9.0000","7.2000","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:31","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Rooibos Velvet Tea (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,10,21,23,25,56,59,88,90,93,95","GOUR0042-01","0","Rose Marzipan (10 gr)","","","","","","","rose-marzipan","rose-marzipan.html","Block after Info Column","","","","Use config","Use config","Rooibos blend from South Africa with almonds, coconut and pink rose.","70-80乎C","2g for 200ml","6-8 mins","Wonderfully hearty, evoking memories of home. Best served with honey. Naturally caffeine-free. ","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Rose Marzipan (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,10,21,23,25,56,59,88,90,93,95","GOUR0042-02","0","Rose Marzipan (100 gr)","","","","","","","rose-marzipan","rose-marzipan-2236.html","Block after Info Column","","","","Use config","Use config","Rooibos blend from South Africa with almonds, coconut and pink rose.","70-80乎C","2g for 200ml","6-8 mins","Wonderfully hearty, evoking memories of home. Best served with honey. Naturally caffeine-free. ","","Enabled","Not Visible Individually","Taxable Goods","18.0000","14.4000","110.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Rose Marzipan (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,10,21,23,25,56,59,88,90,93,95","GOUR0042-04","0","Rose Marzipan (200 gr)","","","","","","","rose-marzipan","rose-marzipan-2239.html","Block after Info Column","/","/","/","Use config","Use config","Rooibos blend from South Africa with almonds, coconut and pink rose.","70-80乎C","2g for 200ml","6-8 mins","Wonderfully hearty, evoking memories of home. Best served with honey. Naturally caffeine-free. ","","Enabled","Not Visible Individually","Taxable Goods","32.4000","25.9200","220.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:34","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Rose Marzipan (200 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,9,10,21,23,25,56,59,88,90,93,95","GOUR0042-03","0","Rose Marzipan (50 gr)","","","","","","","rose-marzipan","rose-marzipan-2237.html","Block after Info Column","","","","Use config","Use config","Rooibos blend from South Africa with almonds, coconut and pink rose.","70-80乎C","2g for 200ml","6-8 mins","Wonderfully hearty, evoking memories of home. Best served with honey. Naturally caffeine-free. ","","Enabled","Not Visible Individually","Taxable Goods","9.0000","7.2000","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Rose Marzipan (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","4,5,6,7,9,10,21,23,25,56,59,88,90,93,95","GOUR0042","0","Rose Marzipan Rooibos Tea","","","","","","","rose-marzipan","rose-marzipan-2253.html","Block after Info Column","","","","","","Rooibos blend from South Africa with almonds, coconut and pink rose.","70-80乎C","2g for 200ml","6-8 mins","Wonderfully hearty, evoking memories of home. Best served with honey. Naturally caffeine-free. ","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","1","0.0000","1","0","0","0","1","Rose Marzipan Rooibos Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GC0027","0","Royal Peony","","","","","","","royal-peony","royal-peony.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Catalog, Search","Taxable Goods","38.0000","","60.0000","","","","test description","test description","","","2014-01-27 00:00:00","2014-02-02 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:38","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Royal Peony","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0106","0","Sake Green Tea","","","","","","","sake-tea","sake-tea.html","Block after Info Column","/","/","/","","","","","","","","","Disabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Sake Green Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0106-02","0","Sake Tea (100 gr)","","","","","","","sake-tea","sake-tea-553.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:41","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Sake Tea (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0106-03","0","Sake Tea (200 gr) -10% Off","","","","","","","sake-tea","sake-tea-554.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:42","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Sake Tea (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0106-01","0","Sake Tea (50 gr)","","","","","","","sake-tea","sake-tea-552.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:43","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Sake Tea (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","4,5,6,7,8,13,15,19,56,81,84,88,90,93,95","GOUR0027","0","Sakura Flower Green Tea","","","","","","","sakura-flower-tea","sakura-flower-tea-2164.html","Block after Info Column","","","","","","Bancha paired with cherry blossoms and vanilla.","70-80乎C","2g for 200ml","2-4 mins","An ode to spring in Japan when cherry blossoms begin to bloom.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Sakura Flower Green Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,8,13,15,19,56,81,84,88,90,93,95","GOUR0027-01","0","Sakura Flower Tea (10 gr)","","","","","","","sakura-flower-tea","sakura-flower-tea.html","Block after Info Column","","","","Use config","Use config","Bancha paired with cherry blossoms and vanilla.","70-80乎C","2g for 200ml","2-4 mins","An ode to spring in Japan when cherry blossoms begin to bloom.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Sakura Flower Tea (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,8,13,15,19,56,81,84,88,90,93,95","GOUR0027-02","0","Sakura Flower Tea (100 gr)","","","","","","","sakura-flower-tea","sakura-flower-tea-2162.html","Block after Info Column","","","","Use config","Use config","Bancha paired with cherry blossoms and vanilla.","70-80乎C","2g for 200ml","2-4 mins","An ode to spring in Japan when cherry blossoms begin to bloom.","","Enabled","Not Visible Individually","Taxable Goods","24.0000","","110.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Sakura Flower Tea (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,8,13,15,19,56,81,84,88,90,93,95","GOUR0027-04","0","Sakura Flower Tea (200 gr) -10% Off","","","","","","","sakura-flower-tea","sakura-flower-tea-2165.html","Block after Info Column","/","/","/","Use config","Use config","Bancha paired with cherry blossoms and vanilla.","70-80乎C","2g for 200ml","2-4 mins","An ode to spring in Japan when cherry blossoms begin to bloom.","","Enabled","Not Visible Individually","Taxable Goods","43.2000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:50","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Sakura Flower Tea (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,8,13,15,19,56,81,84,88,90,93,95","GOUR0027-03","0","Sakura Flower Tea (50 gr)","","","","","","","sakura-flower-tea","sakura-flower-tea-2163.html","Block after Info Column","","","","Use config","Use config","Bancha paired with cherry blossoms and vanilla.","70-80乎C","2g for 200ml","2-4 mins","An ode to spring in Japan when cherry blossoms begin to bloom.","","Enabled","Not Visible Individually","Taxable Goods","12.0000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Sakura Flower Tea (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,22,25,56,60,66,77,93,95","GOUR0059-01","0","Sangria (10 gr)","","","","","","","sangria","sangria.html","Block after Info Column","","","","Use config","Use config","Fruit tisane of apples, oranges, elderberries, bourbon vanilla and rosehips. ","100乎C","2g for 200ml","6-8 mins","An inviting glass of Spanish revelry. Refreshing concoction of mixed summer fruits.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Sangria (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,22,25,56,60,66,77,93,95","GOUR0059-02","0","Sangria (100 gr)","","","","","","","sangria","sangria-2322.html","Block after Info Column","","","","Use config","Use config","Fruit tisane of apples, oranges, elderberries, bourbon vanilla and rosehips. ","100乎C","2g for 200ml","6-8 mins","An inviting glass of Spanish revelry. Refreshing concoction of mixed summer fruits.","","Enabled","Not Visible Individually","Taxable Goods","16.0000","","110.0000","","","","test description","test description","","","2015-01-09 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Sangria (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,22,25,56,60,66,77,93,95","GOUR0059-04","0","Sangria (200 gr) -10% Off","","","","","","","sangria","sangria-2325.html","Block after Info Column","/","/","/","Use config","Use config","Fruit tisane of apples, oranges, elderberries, bourbon vanilla and rosehips. ","100乎C","2g for 200ml","6-8 mins","An inviting glass of Spanish revelry. Refreshing concoction of mixed summer fruits.","","Enabled","Not Visible Individually","Taxable Goods","28.8000","","220.0000","","","","test description","test description","","","2015-01-09 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:11:55","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Sangria (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,22,25,56,60,66,77,93,95","GOUR0059-03","0","Sangria (50 gr)","","","","","","","sangria","sangria-2323.html","Block after Info Column","","","","Use config","Use config","Fruit tisane of apples, oranges, elderberries, bourbon vanilla and rosehips. ","100乎C","2g for 200ml","6-8 mins","An inviting glass of Spanish revelry. Refreshing concoction of mixed summer fruits.","","Enabled","Not Visible Individually","Taxable Goods","8.0000","","50.0000","","","","test description","test description","","","2015-01-09 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Sangria (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,22,25,56,60,66,77,93,95","GOUR0059","0","Sangria Fruit Tisane Tea","","","","","","","sangria","sangria-2324.html","Block after Info Column","","","","","","Fruit tisane of apples, oranges, elderberries, bourbon vanilla and rosehips. ","100乎C","2g for 200ml","6-8 mins","An inviting glass of Spanish revelry. Refreshing concoction of mixed summer fruits.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Sangria Fruit Tisane Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,14,22,23,56,66,78,88,90,93,95","GOUR0016-01","0","Seabreeze (10 gr)","","","","","","","seabreeze","seabreeze.html","Block after Info Column","","","","Use config","Use config","White tea aromatised with yuzu, rose and ylang yalng. ","70-80乎C","2g for 200ml","3-4 mins","Inspired by the pristine waters and sea breeze of Southern France gently caressing the skin.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Seabreeze (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,14,22,23,56,66,78,88,90,93,95","GOUR0016-02","0","Seabreeze (100 gr)","","","","","","","seabreeze","seabreeze-2113.html","Block after Info Column","","","","Use config","Use config","White tea aromatised with yuzu, rose and ylang yalng. ","70-80乎C","2g for 200ml","3-4 mins","Inspired by the pristine waters and sea breeze of Southern France gently caressing the skin.","","Enabled","Not Visible Individually","Taxable Goods","25.0000","","110.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Seabreeze (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,14,22,23,56,66,78,88,90,93,95","GOUR0016-04","0","Seabreeze (200 gr) -10% Off","","","","","","","seabreeze","seabreeze-2116.html","Block after Info Column","/","/","/","Use config","Use config","White tea aromatised with yuzu, rose and ylang yalng. ","70-80乎C","2g for 200ml","3-4 mins","Inspired by the pristine waters and sea breeze of Southern France gently caressing the skin.","","Enabled","Not Visible Individually","Taxable Goods","45.0000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:12:02","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Seabreeze (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,14,22,23,56,66,78,88,90,93,95","GOUR0016-03","0","Seabreeze (50 gr)","","","","","","","seabreeze","seabreeze-2114.html","Block after Info Column","","","","Use config","Use config","White tea aromatised with yuzu, rose and ylang yalng. ","70-80乎C","2g for 200ml","3-4 mins","Inspired by the pristine waters and sea breeze of Southern France gently caressing the skin.","","Enabled","Not Visible Individually","Taxable Goods","12.5000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Seabreeze (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,14,22,23,56,66,78,88,90,93,95","GOUR0016","0","Seabreeze White Tea","","","","","","","seabreeze","seabreeze-2115.html","Block after Info Column","","","","","","White tea aromatised with yuzu, rose and ylang yalng. ","70-80乎C","2g for 200ml","3-4 mins","Inspired by the pristine waters and sea breeze of Southern France gently caressing the skin.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Seabreeze White Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,23,56,66,78,84,88,90,93,95","GOUR0050-01","0","Sensuale (10 gr)","","","","","","","sensuale","sensuale.html","Block after Info Column","","","","Use config","Use config","Herbal tisane with cocoa, camomile, shiso leaves, fennel seeds.","100乎C","2g for 200ml","6-8 mins","Gentle and calming, dissipating any traces of stress. A nourishing brew you truly deserve after a long day. ","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Sensuale (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,23,56,66,78,84,88,90,93,95","GOUR0050-02","0","Sensuale (100 gr)","","","","","","","sensuale","sensuale-2253.html","Block after Info Column","","","","Use config","Use config","Herbal tisane with cocoa, camomile, shiso leaves, fennel seeds.","100乎C","2g for 200ml","6-8 mins","Gentle and calming, dissipating any traces of stress. A nourishing brew you truly deserve after a long day. ","","Enabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Sensuale (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,23,56,66,78,84,88,90,93,95","GOUR0050-04","0","Sensuale (200 gr) -10% Off","","","","","","","sensuale","sensuale-2256.html","Block after Info Column","/","/","/","Use config","Use config","Herbal tisane with cocoa, camomile, shiso leaves, fennel seeds.","100乎C","2g for 200ml","6-8 mins","Gentle and calming, dissipating any traces of stress. A nourishing brew you truly deserve after a long day. ","","Enabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:12:08","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Sensuale (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,23,56,66,78,84,88,90,93,95","GOUR0050-03","0","Sensuale (50 gr)","","","","","","","sensuale","sensuale-2254.html","Block after Info Column","","","","Use config","Use config","Herbal tisane with cocoa, camomile, shiso leaves, fennel seeds.","100乎C","2g for 200ml","6-8 mins","Gentle and calming, dissipating any traces of stress. A nourishing brew you truly deserve after a long day. ","","Enabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Sensuale (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,17,23,56,66,78,84,88,90,93,95","GOUR0050","0","Sensuale Herbal Tisane Tea","","","","","","","sensuale","sensuale-2255.html","Block after Info Column","","","","","","Herbal tisane with cocoa, camomile, shiso leaves, fennel seeds.","100乎C","2g for 200ml","6-8 mins","Gentle and calming, dissipating any traces of stress. A nourishing brew you truly deserve after a long day. ","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Sensuale Herbal Tisane Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0086-02","0","Silk Road Caravan (100 gr)","","","","","","","silk-road-caravan","silk-road-caravan-470.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:12:13","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Silk Road Caravan (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0086-03","0","Silk Road Caravan (200 gr) -10% Off","","","","","","","silk-road-caravan","silk-road-caravan-471.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:12:17","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Silk Road Caravan (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0086-01","0","Silk Road Caravan (50 gr)","","","","","","","silk-road-caravan","silk-road-caravan-469.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:12:19","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Silk Road Caravan (50 gr)","0","simple","","","","","","","","","","","",""
